4000000,57
4000001,85
4000002,72
4000003,88
4000004,62
4000005,53
4000006,86
4000007,77
4000008,65
4000009,83
4000010,70
4000011,67
4000012,58
4000013,70
4000014,66
4000015,84
4000016,68
4000017,99
4000018,68
4000019,78
4000020,61
4000021,84
4000022,60
4000023,62
4000024,73
4000025,72
4000026,51
4000027,68
4000028,76
4000029,67
4000030,75
4000031,59
4000032,55
4000033,86
4000034,68
4000035,79
4000036,77
4000037,65
4000038,66
4000039,65
4000040,64
4000041,66
4000042,52
4000043,79
4000044,92
4000045,67
4000046,66
4000047,53
4000048,86
4000049,80
4000050,71
4000051,91
4000052,62
4000053,61
4000054,61
4000055,67
4000056,65
4000057,65
4000058,80
4000059,71
4000060,75
4000061,62
4000062,70
4000063,62
4000064,67
4000065,71
4000066,70
4000067,95
4000068,63
4000069,71
4000070,78
4000071,74
4000072,73
4000073,95
4000074,63
4000075,83
4000076,58
4000077,76
4000078,66
4000079,61
4000080,77
4000081,45
4000082,74
4000083,80
4000084,48
4000085,72
4000086,62
4000087,75
4000088,69
4000089,82
4000090,86
4000091,53
4000092,63
4000093,54
4000094,70
4000095,73
4000096,52
4000097,72
4000098,82
4000099,74
4000100,79
4000101,87
4000102,66
4000103,76
4000104,62
4000105,68
4000106,76
4000107,76
4000108,60
4000109,61
4000110,75
4000111,57
4000112,43
4000113,100
4000114,72
4000115,82
4000116,68
4000117,74
4000118,73
4000119,63
4000120,54
4000121,72
4000122,77
4000123,48
4000124,69
4000125,63
4000126,65
4000127,62
4000128,58
4000129,59
4000130,81
4000131,80
4000132,55
4000133,58
4000134,54
4000135,53
4000136,42
4000137,60
4000138,85
4000139,64
4000140,90
4000141,66
4000142,69
4000143,69
4000144,64
4000145,68
4000146,48
4000147,65
4000148,43
4000149,74
4000150,71
4000151,71
4000152,88
4000153,57
4000154,54
4000155,97
4000156,80
4000157,64
4000158,68
4000159,65
4000160,49
4000161,64
4000162,70
4000163,74
4000164,69
4000165,72
4000166,58
4000167,69
4000168,65
4000169,72
4000170,68
4000171,97
4000172,80
4000173,56
4000174,54
4000175,67
4000176,53
4000177,91
4000178,69
4000179,90
4000180,52
4000181,75
4000182,70
4000183,59
4000184,74
4000185,57
4000186,71
4000187,69
4000188,60
4000189,82
4000190,64
4000191,77
4000192,73
4000193,58
4000194,68
4000195,73
4000196,73
4000197,76
4000198,66
4000199,91
4000200,61
4000201,81
4000202,73
4000203,47
4000204,61
4000205,58
4000206,82
4000207,53
4000208,46
4000209,46
4000210,79
4000211,56
4000212,65
4000213,68
4000214,55
4000215,59
4000216,71
4000217,71
4000218,86
4000219,73
4000220,68
4000221,71
4000222,85
4000223,53
4000224,86
4000225,68
4000226,57
4000227,73
4000228,81
4000229,48
4000230,38
4000231,64
4000232,76
4000233,69
4000234,67
4000235,56
4000236,61
4000237,73
4000238,64
4000239,59
4000240,58
4000241,61
4000242,70
4000243,79
4000244,62
4000245,80
4000246,63
4000247,72
4000248,62
4000249,71
4000250,79
4000251,81
4000252,90
4000253,80
4000254,68
4000255,74
4000256,70
4000257,66
4000258,72
4000259,72
4000260,72
4000261,53
4000262,88
4000263,74
4000264,65
4000265,68
4000266,75
4000267,77
4000268,62
4000269,80
4000270,78
4000271,61
4000272,73
4000273,61
4000274,62
4000275,74
4000276,66
4000277,71
4000278,68
4000279,63
4000280,50
4000281,57
4000282,67
4000283,65
4000284,71
4000285,86
4000286,75
4000287,73
4000288,69
4000289,69
4000290,80
4000291,78
4000292,51
4000293,81
4000294,85
4000295,78
4000296,72
4000297,63
4000298,77
4000299,59
4000300,63
4000301,70
4000302,76
4000303,73
4000304,67
4000305,98
4000306,85
4000307,71
4000308,79
4000309,56
4000310,75
4000311,92
4000312,76
4000313,95
4000314,73
4000315,52
4000316,70
4000317,66
4000318,71
4000319,88
4000320,62
4000321,61
4000322,60
4000323,58
4000324,81
4000325,69
4000326,95
4000327,94
4000328,74
4000329,76
4000330,78
4000331,74
4000332,64
4000333,46
4000334,63
4000335,84
4000336,51
4000337,63
4000338,83
4000339,82
4000340,82
4000341,67
4000342,77
4000343,79
4000344,76
4000345,88
4000346,80
4000347,75
4000348,68
4000349,75
4000350,87
4000351,79
4000352,83
4000353,69
4000354,59
4000355,62
4000356,84
4000357,48
4000358,68
4000359,65
4000360,61
4000361,65
4000362,59
4000363,75
4000364,75
4000365,72
4000366,55
4000367,76
4000368,91
4000369,64
4000370,78
4000371,90
4000372,56
4000373,53
4000374,72
4000375,74
4000376,62
4000377,57
4000378,81
4000379,78
4000380,37
4000381,46
4000382,82
4000383,60
4000384,69
4000385,52
4000386,64
4000387,60
4000388,83
4000389,48
4000390,68
4000391,62
4000392,88
4000393,71
4000394,78
4000395,84
4000396,71
4000397,78
4000398,79
4000399,90
4000400,42
4000401,62
4000402,93
4000403,68
4000404,57
4000405,66
4000406,71
4000407,57
4000408,55
4000409,66
4000410,66
4000411,54
4000412,69
4000413,58
4000414,79
4000415,91
4000416,60
4000417,72
4000418,63
4000419,69
4000420,84
4000421,82
4000422,60
4000423,59
4000424,89
4000425,77
4000426,82
4000427,62
4000428,51
4000429,70
4000430,80
4000431,62
4000432,74
4000433,83
4000434,99
4000435,71
4000436,52
4000437,71
4000438,62
4000439,78
4000440,73
4000441,56
4000442,60
4000443,67
4000444,86
4000445,53
4000446,97
4000447,62
4000448,60
4000449,52
4000450,49
4000451,62
4000452,56
4000453,62
4000454,87
4000455,58
4000456,82
4000457,68
4000458,94
4000459,56
4000460,69
4000461,74
4000462,66
4000463,53
4000464,67
4000465,69
4000466,81
4000467,77
4000468,59
4000469,75
4000470,57
4000471,65
4000472,68
4000473,71
4000474,71
4000475,68
4000476,62
4000477,59
4000478,98
4000479,91
4000480,68
4000481,63
4000482,68
4000483,65
4000484,77
4000485,70
4000486,48
4000487,67
4000488,72
4000489,68
4000490,68
4000491,52
4000492,84
4000493,71
4000494,68
4000495,54
4000496,64
4000497,64
4000498,66
4000499,60
4000500,61
4000501,89
4000502,84
4000503,72
4000504,76
4000505,60
4000506,66
4000507,70
4000508,60
4000509,70
4000510,84
4000511,60
4000512,65
4000513,76
4000514,60
4000515,56
4000516,67
4000517,73
4000518,82
4000519,82
4000520,70
4000521,71
4000522,66
4000523,66
4000524,78
4000525,68
4000526,66
4000527,69
4000528,78
4000529,79
4000530,65
4000531,70
4000532,63
4000533,71
4000534,82
4000535,60
4000536,49
4000537,99
4000538,73
4000539,63
4000540,61
4000541,79
4000542,73
4000543,70
4000544,79
4000545,57
4000546,90
4000547,65
4000548,81
4000549,93
4000550,48
4000551,74
4000552,70
4000553,93
4000554,84
4000555,55
4000556,60
4000557,72
4000558,69
4000559,80
4000560,71
4000561,75
4000562,77
4000563,70
4000564,90
4000565,80
4000566,67
4000567,57
4000568,67
4000569,88
4000570,57
4000571,61
4000572,79
4000573,78
4000574,74
4000575,62
4000576,61
4000577,60
4000578,72
4000579,73
4000580,51
4000581,76
4000582,72
4000583,70
4000584,63
4000585,68
4000586,69
4000587,60
4000588,64
4000589,70
4000590,85
4000591,54
4000592,72
4000593,65
4000594,81
4000595,62
4000596,74
4000597,76
4000598,79
4000599,58
4000600,94
4000601,74
4000602,45
4000603,67
4000604,75
4000605,52
4000606,58
4000607,72
4000608,63
4000609,63
4000610,73
4000611,64
4000612,53
4000613,69
4000614,83
4000615,73
4000616,73
4000617,66
4000618,68
4000619,64
4000620,44
4000621,74
4000622,54
4000623,74
4000624,66
4000625,61
4000626,75
4000627,63
4000628,70
4000629,66
4000630,75
4000631,80
4000632,71
4000633,61
4000634,74
4000635,77
4000636,46
4000637,73
4000638,70
4000639,74
4000640,71
4000641,79
4000642,58
4000643,71
4000644,64
4000645,76
4000646,68
4000647,69
4000648,74
4000649,64
4000650,66
4000651,52
4000652,83
4000653,72
4000654,69
4000655,54
4000656,71
4000657,69
4000658,71
4000659,66
4000660,59
4000661,70
4000662,74
4000663,59
4000664,57
4000665,64
4000666,59
4000667,64
4000668,74
4000669,69
4000670,61
4000671,64
4000672,54
4000673,77
4000674,72
4000675,69
4000676,71
4000677,85
4000678,71
4000679,84
4000680,65
4000681,60
4000682,72
4000683,70
4000684,50
4000685,84
4000686,62
4000687,71
4000688,74
4000689,56
4000690,61
4000691,68
4000692,51
4000693,91
4000694,70
4000695,83
4000696,68
4000697,85
4000698,71
4000699,78
4000700,84
4000701,56
4000702,58
4000703,66
4000704,75
4000705,65
4000706,76
4000707,56
4000708,80
4000709,68
4000710,68
4000711,45
4000712,67
4000713,69
4000714,83
4000715,44
4000716,70
4000717,79
4000718,72
4000719,67
4000720,94
4000721,83
4000722,71
4000723,65
4000724,61
4000725,69
4000726,49
4000727,74
4000728,82
4000729,56
4000730,69
4000731,53
4000732,61
4000733,82
4000734,67
4000735,79
4000736,64
4000737,81
4000738,63
4000739,64
4000740,43
4000741,58
4000742,62
4000743,82
4000744,73
4000745,79
4000746,62
4000747,45
4000748,71
4000749,68
4000750,78
4000751,64
4000752,48
4000753,94
4000754,74
4000755,52
4000756,64
4000757,64
4000758,86
4000759,69
4000760,74
4000761,68
4000762,69
4000763,73
4000764,79
4000765,76
4000766,61
4000767,51
4000768,73
4000769,72
4000770,72
4000771,56
4000772,42
4000773,69
4000774,61
4000775,78
4000776,75
4000777,78
4000778,50
4000779,57
4000780,88
4000781,81
4000782,53
4000783,63
4000784,68
4000785,62
4000786,86
4000787,80
4000788,67
4000789,53
4000790,62
4000791,55
4000792,86
4000793,68
4000794,65
4000795,55
4000796,62
4000797,66
4000798,70
4000799,82
4000800,61
4000801,45
4000802,61
4000803,83
4000804,67
4000805,60
4000806,79
4000807,86
4000808,70
4000809,81
4000810,52
4000811,68
4000812,63
4000813,75
4000814,79
4000815,75
4000816,64
4000817,76
4000818,47
4000819,80
4000820,61
4000821,71
4000822,80
4000823,83
4000824,73
4000825,70
4000826,69
4000827,80
4000828,65
4000829,79
4000830,96
4000831,47
4000832,76
4000833,82
4000834,53
4000835,73
4000836,66
4000837,63
4000838,86
4000839,92
4000840,53
4000841,72
4000842,70
4000843,74
4000844,46
4000845,60
4000846,56
4000847,64
4000848,51
4000849,72
4000850,90
4000851,90
4000852,58
4000853,69
4000854,63
4000855,79
4000856,78
4000857,80
4000858,80
4000859,62
4000860,55
4000861,62
4000862,55
4000863,57
4000864,59
4000865,80
4000866,72
4000867,79
4000868,49
4000869,81
4000870,98
4000871,83
4000872,58
4000873,51
4000874,76
4000875,82
4000876,59
4000877,61
4000878,63
4000879,74
4000880,48
4000881,55
4000882,71
4000883,62
4000884,60
4000885,64
4000886,79
4000887,98
4000888,63
4000889,72
4000890,63
4000891,75
4000892,67
4000893,49
4000894,74
4000895,70
4000896,75
4000897,71
4000898,59
4000899,65
4000900,61
4000901,64
4000902,62
4000903,72
4000904,77
4000905,83
4000906,53
4000907,52
4000908,43
4000909,75
4000910,67
4000911,52
4000912,88
4000913,85
4000914,59
4000915,65
4000916,72
4000917,74
4000918,64
4000919,85
4000920,62
4000921,75
4000922,69
4000923,72
4000924,85
4000925,81
4000926,58
4000927,89
4000928,60
4000929,66
4000930,67
4000931,86
4000932,60
4000933,70
4000934,57
4000935,55
4000936,49
4000937,62
4000938,74
4000939,68
4000940,80
4000941,64
4000942,71
4000943,50
4000944,75
4000945,68
4000946,71
4000947,61
4000948,52
4000949,63
4000950,82
4000951,81
4000952,65
4000953,83
4000954,64
4000955,84
4000956,56
4000957,67
4000958,71
4000959,86
4000960,68
4000961,61
4000962,69
4000963,61
