8000000,59
8000001,41
8000002,47
8000003,52
8000004,65
8000005,66
8000006,67
8000007,80
8000008,57
8000009,68
8000010,44
8000011,60
8000012,63
8000013,63
8000014,84
8000015,36
8000016,52
8000017,60
8000018,51
8000019,74
8000020,64
8000021,51
8000022,64
8000023,59
8000024,73
8000025,69
8000026,53
8000027,63
8000028,52
8000029,62
8000030,45
8000031,66
8000032,64
8000033,65
8000034,49
8000035,64
8000036,80
8000037,67
8000038,67
8000039,59
8000040,54
8000041,27
8000042,44
8000043,49
8000044,51
8000045,47
8000046,53
8000047,61
8000048,63
8000049,40
8000050,64
8000051,55
8000052,61
8000053,69
8000054,59
8000055,54
8000056,79
8000057,53
8000058,55
8000059,61
8000060,81
8000061,56
8000062,75
8000063,47
8000064,40
8000065,76
8000066,61
8000067,36
8000068,36
8000069,59
8000070,55
8000071,43
8000072,62
8000073,56
8000074,82
8000075,48
8000076,57
8000077,73
8000078,35
8000079,48
8000080,71
8000081,69
8000082,42
8000083,41
8000084,43
8000085,42
8000086,69
8000087,73
8000088,59
8000089,54
8000090,69
8000091,40
8000092,64
8000093,69
8000094,70
8000095,52
8000096,45
8000097,41
8000098,49
8000099,62
8000100,51
8000101,72
8000102,54
8000103,44
8000104,80
8000105,56
8000106,63
8000107,67
8000108,69
8000109,52
8000110,50
8000111,51
8000112,44
8000113,68
8000114,71
8000115,54
8000116,63
8000117,49
8000118,55
8000119,46
8000120,70
8000121,69
8000122,47
8000123,56
8000124,36
8000125,69
8000126,30
8000127,62
8000128,61
8000129,39
8000130,78
8000131,58
8000132,51
8000133,32
8000134,50
8000135,81
8000136,51
8000137,63
8000138,45
8000139,48
8000140,52
8000141,50
8000142,64
8000143,74
8000144,45
8000145,64
8000146,59
8000147,70
8000148,66
8000149,54
8000150,41
8000151,68
8000152,30
8000153,82
8000154,76
8000155,60
8000156,71
8000157,83
8000158,64
8000159,77
8000160,37
8000161,58
8000162,62
8000163,45
8000164,54
8000165,53
8000166,41
8000167,85
8000168,79
8000169,65
8000170,52
8000171,77
8000172,59
8000173,59
8000174,79
8000175,54
8000176,50
8000177,51
8000178,46
8000179,37
8000180,72
8000181,55
8000182,59
8000183,64
8000184,38
8000185,63
8000186,43
8000187,67
8000188,77
8000189,55
8000190,90
8000191,71
8000192,40
8000193,54
8000194,67
8000195,38
8000196,41
8000197,25
8000198,41
8000199,59
8000200,45
8000201,46
8000202,49
8000203,43
8000204,64
8000205,93
8000206,54
8000207,59
8000208,70
8000209,48
8000210,56
8000211,35
8000212,37
8000213,62
8000214,60
8000215,66
8000216,76
8000217,59
8000218,88
8000219,64
8000220,63
8000221,54
8000222,59
8000223,67
8000224,48
8000225,59
8000226,62
8000227,34
8000228,76
8000229,75
8000230,25
8000231,46
8000232,52
8000233,62
8000234,42
8000235,65
8000236,52
8000237,60
8000238,80
8000239,54
8000240,51
8000241,41
8000242,85
8000243,50
8000244,36
8000245,56
8000246,64
8000247,46
8000248,58
8000249,60
8000250,50
8000251,66
8000252,50
8000253,67
8000254,70
8000255,72
8000256,50
8000257,57
8000258,66
8000259,45
8000260,47
8000261,60
8000262,70
8000263,47
8000264,79
8000265,60
8000266,39
8000267,73
8000268,43
8000269,69
8000270,69
8000271,73
8000272,60
8000273,56
8000274,53
8000275,53
8000276,57
8000277,68
8000278,37
8000279,49
8000280,71
8000281,58
8000282,71
8000283,79
8000284,55
8000285,66
8000286,60
8000287,36
8000288,66
8000289,68
8000290,65
8000291,61
8000292,52
8000293,70
8000294,43
