3000000,76
3000001,65
3000002,81
3000003,44
3000004,82
3000005,67
3000006,90
3000007,74
3000008,74
3000009,74
3000010,75
3000011,85
3000012,71
3000013,78
3000014,86
3000015,73
3000016,56
3000017,75
3000018,59
3000019,80
3000020,87
3000021,54
3000022,76
3000023,81
3000024,69
3000025,85
3000026,68
3000027,79
3000028,65
3000029,68
3000030,100
3000031,63
3000032,69
3000033,100
3000034,75
3000035,68
3000036,91
3000037,79
3000038,66
3000039,62
3000040,77
3000041,70
3000042,70
3000043,69
3000044,62
3000045,94
3000046,65
3000047,67
3000048,85
3000049,71
3000050,95
3000051,70
3000052,77
3000053,65
3000054,82
3000055,72
3000056,67
3000057,82
3000058,70
3000059,88
3000060,68
3000061,67
3000062,70
3000063,63
3000064,60
3000065,78
3000066,73
3000067,56
3000068,64
3000069,92
3000070,76
3000071,78
3000072,68
3000073,70
3000074,100
3000075,92
3000076,77
3000077,64
3000078,52
3000079,87
3000080,73
3000081,60
3000082,94
3000083,96
3000084,87
3000085,60
3000086,62
3000087,81
3000088,88
3000089,63
3000090,87
3000091,97
3000092,69
3000093,61
3000094,83
3000095,62
3000096,68
3000097,71
3000098,96
3000099,63
3000100,84
3000101,79
3000102,61
3000103,72
3000104,66
3000105,79
3000106,89
3000107,66
3000108,82
3000109,73
3000110,68
3000111,76
3000112,100
3000113,78
3000114,80
3000115,51
3000116,67
3000117,75
3000118,95
3000119,73
3000120,64
3000121,62
3000122,66
3000123,100
3000124,78
3000125,73
3000126,90
3000127,92
3000128,71
3000129,78
3000130,73
3000131,67
3000132,64
3000133,72
3000134,60
3000135,78
3000136,86
3000137,66
3000138,91
3000139,81
3000140,67
3000141,82
3000142,64
3000143,75
3000144,45
3000145,85
3000146,77
3000147,74
3000148,73
3000149,54
3000150,65
3000151,100
3000152,72
3000153,78
3000154,66
3000155,78
3000156,55
3000157,88
3000158,72
3000159,88
3000160,76
3000161,72
3000162,99
3000163,64
3000164,74
3000165,58
3000166,62
3000167,80
3000168,81
3000169,58
3000170,65
3000171,97
3000172,72
3000173,67
3000174,74
3000175,100
3000176,66
3000177,57
3000178,60
3000179,94
3000180,78
3000181,52
3000182,81
3000183,86
3000184,79
3000185,73
3000186,84
3000187,28
3000188,79
3000189,67
3000190,73
3000191,68
3000192,70
3000193,71
3000194,66
3000195,92
3000196,58
3000197,58
3000198,80
3000199,81
3000200,80
3000201,76
3000202,67
3000203,74
3000204,56
3000205,81
3000206,65
3000207,67
3000208,72
3000209,69
3000210,70
