2000000,85
2000001,83
2000002,96
2000003,86
2000004,83
2000005,71
2000006,91
2000007,88
2000008,80
2000009,84
2000010,93
2000011,77
2000012,76
2000013,78
2000014,79
2000015,85
2000016,70
2000017,88
2000018,76
2000019,86
2000020,87
2000021,83
2000022,76
2000023,68
2000024,70
2000025,86
2000026,81
2000027,92
2000028,92
2000029,70
2000030,75
2000031,76
2000032,82
2000033,79
2000034,80
2000035,78
2000036,77
2000037,70
2000038,80
2000039,75
2000040,100
2000041,93
2000042,75
2000043,69
2000044,83
2000045,79
2000046,86
2000047,85
2000048,68
2000049,92
2000050,75
2000051,87
2000052,78
2000053,69
2000054,74
2000055,75
2000056,74
2000057,82
2000058,81
2000059,78
2000060,77
2000061,84
2000062,79
2000063,77
2000064,87
2000065,76
2000066,82
2000067,73
2000068,72
2000069,83
2000070,85
2000071,81
2000072,75
2000073,84
2000074,85
2000075,83
2000076,84
2000077,85
2000078,93
2000079,75
2000080,82
2000081,70
2000082,70
2000083,92
2000084,66
2000085,86
2000086,81
2000087,82
2000088,81
2000089,84
2000090,82
2000091,79
2000092,68
2000093,74
2000094,84
2000095,84
2000096,81
2000097,81
2000098,90
2000099,74
2000100,82
2000101,69
2000102,99
2000103,79
2000104,74
2000105,75
2000106,65
2000107,91
2000108,88
2000109,95
2000110,79
2000111,91
2000112,73
2000113,64
2000114,100
2000115,81
2000116,93
2000117,67
2000118,100
2000119,76
2000120,87
2000121,73
2000122,75
2000123,87
2000124,84
2000125,90
2000126,79
2000127,79
2000128,78
2000129,79
2000130,79
2000131,78
2000132,89
2000133,83
2000134,63
2000135,77
2000136,80
2000137,86
2000138,78
2000139,82
2000140,100
2000141,72
2000142,92
2000143,64
2000144,82
2000145,88
2000146,89
2000147,100
2000148,79
2000149,70
2000150,72
2000151,74
2000152,85
2000153,86
2000154,80
2000155,75
2000156,84
2000157,76
2000158,81
2000159,79
2000160,74
2000161,61
2000162,74
2000163,79
2000164,83
2000165,72
2000166,78
2000167,99
2000168,67
2000169,80
2000170,84
2000171,83
2000172,69
2000173,75
2000174,69
2000175,72
2000176,75
2000177,88
2000178,77
2000179,74
2000180,72
2000181,89
2000182,77
2000183,85
2000184,76
2000185,82
2000186,75
2000187,95
2000188,82
2000189,83
2000190,71
2000191,68
2000192,78
2000193,78
2000194,90
2000195,74
2000196,74
2000197,93
2000198,89
2000199,87
2000200,92
2000201,86
2000202,76
2000203,81
2000204,65
2000205,100
2000206,78
2000207,70
2000208,84
2000209,78
2000210,85
2000211,97
2000212,92
2000213,88
2000214,78
2000215,83
2000216,88
2000217,84
2000218,87
2000219,78
2000220,82
2000221,76
2000222,83
2000223,86
2000224,84
2000225,90
2000226,72
2000227,76
2000228,85
2000229,83
2000230,81
2000231,80
2000232,76
2000233,80
2000234,83
2000235,86
2000236,75
2000237,79
2000238,80
2000239,80
2000240,88
2000241,80
2000242,82
2000243,78
2000244,85
2000245,79
2000246,90
2000247,89
2000248,82
2000249,73
2000250,75
2000251,80
2000252,75
2000253,69
2000254,96
